,Store,score,comment,address,phone_num,keyword_food,keyword_loc
675,명동거리,4.3,19154,서울특별시 중구 명동,번호 없음,불고기,서울 명동
676,보돌미역 광화문SFC점,2.9,14,서울특별시 중구 무교동 세종대로 136,02-3789-4777,불고기,서울 명동
677,명동피자 명동본점,4.0,449,서울특별시 중구 충무로2가 7-1,02-777-8979,불고기,서울 명동
678,딘타이펑 명동점 (鼎泰豐),3.9,1690,서울특별시 중구 명동7길 13,02-3789-2778,불고기,서울 명동
679,남촌,4.1,17,서울특별시 중구 퇴계로4길 7,02-756-6649,불고기,서울 명동
680,남산산채집,3.8,1019,서울특별시 중구 예장동 8-16,02-754-1978,불고기,서울 명동
681,평양고깃집,4.1,179,서울특별시 종로구 인사동5길 14,070-4419-4999,불고기,서울 명동
682,보돌미역 서울스퀘어점,3.9,62,서울특별시 중구 한강대로 416 서울스퀘어 B1,02-6456-8830,불고기,서울 명동
683,한일관 광화문점,3.9,542,서울특별시,02-722-7557,불고기,서울 명동
684,제임스시카고피자 명동점,3.8,255,서울특별시 중구 명동4길 42,번호 없음,불고기,서울 명동
685,옛날불고기,4.0,135,서울특별시 성북구 인촌로5길 81,02-926-8149,불고기,서울 명동
686,인생설렁탕 종각역점,3.8,190,서울특별시 종로구 관철동 종로12길 15,02-723-3038,불고기,서울 명동
687,보나베띠 명동점,4.0,261,서울특별시 중구 충무로2가 63-2,02-772-9996,불고기,서울 명동
688,언양불고기,4.1,112,서울특별시,02-548-2684,불고기,서울 명동
689,최영희 언양불고기,3.9,348,서울특별시 성동구 행당동 286-12,02-2294-6077,불고기,서울 명동
690,외고집설렁탕,4.2,929,서울특별시 강남구 삼성로 555,02-567-5225,설렁탕,서울 강남
691,강남설렁탕,4.1,51,서울특별시 강남구 학동로2길 13,번호 없음,설렁탕,서울 강남
692,영동설렁탕,4.1,2661,서울특별시 서초구 강남대로101안길 24,02-543-4716,설렁탕,서울 강남
693,신촌설렁탕 본점,4.1,670,서울특별시 강남구 도곡동 423-4,02-572-5636,설렁탕,서울 강남
694,한촌설렁탕강남세브란스점,3.8,26,서울특별시 강남구 도곡로 255,02-588-7114,설렁탕,서울 강남
695,신촌설렁탕,3.7,82,서울특별시 강남구 선릉로 670,02-511-9240,설렁탕,서울 강남
696,본가설렁탕,4.6,23,서울특별시 강남구 논현2동 언주로148길,02-518-1365,설렁탕,서울 강남
697,신촌설렁탕선릉점,3.8,419,서울특별시 강남구 삼성2동 선릉로 530,02-555-9192,설렁탕,서울 강남
698,명가원설농탕,3.9,492,서울특별시 강남구 대치동 도곡로 526,02-553-8811,설렁탕,서울 강남
699,신촌설렁탕 압구정역점,3.6,140,서울특별시 강남구 논현로 872,02-515-2234,설렁탕,서울 강남
700,한촌설렁탕 역삼GS점,3.3,169,서울특별시 강남구 논현로94길 30,02-501-8801,설렁탕,서울 강남
701,신촌설렁탕 역삼점,4.0,21,서울특별시 강남구 역삼1동 636-15,번호 없음,설렁탕,서울 강남
702,토방설렁탕,4.0,14,개포동 160번지 101호 지상1층 강남구 서울특별시 KR,02-575-2559,설렁탕,서울 강남
703,신촌설렁탕 역삼로점,3.8,104,서울특별시 강남구 역삼동,02-508-7330,설렁탕,서울 강남
704,장수설렁탕,4.3,24,서울특별시 강남구 논현1동 논현로149길 51-1,02-3443-2924,설렁탕,서울 강남
705,나주본가설렁탕,3.9,53,서울특별시 강남구 삼성2동 127-2,02-555-0155,설렁탕,서울 강남
706,이여곰탕 역삼점,4.2,150,서울특별시 강남구 논현로85길 23,02-567-2508,설렁탕,서울 강남
707,한촌설렁탕 선릉점,3.7,141,서울특별시 강남구 선릉로86길 24,번호 없음,설렁탕,서울 강남
708,남산옥,3.6,363,서울특별시 강남구 대치동,02-552-0809,설렁탕,서울 강남
709,평방옥(pyungbangok),3.8,61,서울특별시 강남구 역삼동 736-32,5019194,설렁탕,서울 강남
710,신선설농탕 도곡점,3.9,742,서울특별시 서초구 양재1동 3-3,02-571-6375,설렁탕,서울 강남
711,이남장 삼성점,4.2,873,서울특별시 강남구 삼성1동 165-12,02-569-8726,설렁탕,서울 강남
712,유원설렁탕,3.9,131,서울특별시 송파구 삼전동,02-414-2256,설렁탕,서울 강남
713,우작설렁탕,4.3,775,서울특별시 서초구 서초동 1621-5,02-584-8544,설렁탕,서울 강남
714,백년육일집,3.8,97,서울특별시 강남구 역삼동 706-13,번호 없음,설렁탕,서울 강남
715,곰작골나주곰탕 강남점,3.6,155,서울특별시 서초구 서초동 1330-20,02-587-0879,설렁탕,서울 강남
716,선릉설렁탕,4.0,404,서울특별시 강남구 테헤란로51길 18,02-552-3224,설렁탕,서울 강남
717,푸주옥,4.1,751,서울특별시 서초구 서초중앙로26길 5 1층,02-596-2350,설렁탕,서울 강남
718,본설 삼성점,3.8,13,서울특별시 강남구 테헤란로83길 11,02-555-5777,설렁탕,서울 강남
719,오름곰탕,3.9,15,서울특별시 강남구 삼성로95길 23,02-2051-7114,설렁탕,서울 강남
720,이남장,3.8,1277,서울특별시 서초구 서초대로49길 4,02-592-0268,설렁탕,서울 강남
721,압구정설렁탕,3.4,46,서울특별시 강남구 신사동 613,02-3446-8866,설렁탕,서울 강남
722,인생설렁탕신사역지점,3.7,13,잠원동 22-19번지 1층 얼라인드빌딩 서초구 서울특별시 KR,02-546-8988,설렁탕,서울 강남
723,동남집 선릉점,4.0,38,서울특별시 강남구 테헤란로70길 16 동산빌딩 1층,02-562-8333,설렁탕,서울 강남
724,신선설농탕 서초점,4.0,646,서울특별시 서초구 효령로 322,02-3473-1155,설렁탕,서울 강남
725,참설농탕 송파직영점,3.8,388,서울특별시 송파구 송파동 135-1,02-2203-8824,설렁탕,서울 강남
726,이도곰탕,4.2,1537,서울특별시 강남구 역삼동 671-17,02-569-0524,설렁탕,서울 강남
727,탕탕집 논현본점,4.3,405,서울특별시 강남구 논현1동 학동로4길 12,02-511-3235,설렁탕,서울 강남
728,곰바위 본점,4.1,1066,서울특별시 강남구 영동대로115길 10,02-511-0068,설렁탕,서울 강남
729,천지인설렁탕,3.8,24,서울특별시,번호 없음,설렁탕,서울 강남
730,장수설렁탕,4.1,429,서울특별시 송파구 잠실본동 313-10,02-415-1472,설렁탕,서울 강남
731,수하동 본점,3.9,1359,서울특별시 강남구 테헤란로78길 16,02-565-0003,설렁탕,서울 강남
732,본가설렁탕,4.1,1503,서울특별시 송파구 석촌호수로 204,02-414-5945,설렁탕,서울 강남
733,동봉관,4.4,315,서울특별시 강남구 도곡로37길 38,02-567-7931,설렁탕,서울 강남
734,참진한설렁탕,4.2,54,서울특별시 송파구 문정동 법원로11길 7 2층 B218호 현대지식산업센터 C동 지하,02-2008-1789,설렁탕,서울 강남
735,신촌설렁탕함흥냉면교대점,3.4,152,서울특별시 서초구 반포대로30길 62,02-585-2929,설렁탕,서울 강남
736,디히랑,4.5,101,서울특별시 강남구 논현동 언주로121길 4-3,02-511-7284,설렁탕,서울 강남
737,우리할매 설렁탕&함흥냉면,4.3,28,서울특별시 광진구 자양동 612-39번지 1층,번호 없음,설렁탕,서울 강남
738,한촌설렁탕가락시장역점,3.8,57,가락동 98-7번지 102호 거북이빌딩 송파구 서울특별시 KR,02-401-3389,설렁탕,서울 강남
739,전주설렁탕,3.7,377,서울특별시 송파구 백제고분로7길 33,02-412-7495,설렁탕,서울 강남
740,가온설렁탕,4.0,12,서울특별시 송파구 방이동,02-421-6399,설렁탕,서울 강남
741,진대감 강남역 삼성타운점,4.0,256,서울특별시 서초구 서초대로78길 50 우영빌딩,02-587-0073,설렁탕,서울 강남
742,인평일등추어탕 선릉역점,4.3,630,서울특별시 강남구 역삼동 선릉로 555,02-552-8889,설렁탕,서울 강남
743,무등산,4.1,522,서울특별시 강남구 선릉로146길 3,02-518-4001,설렁탕,서울 강남
744,나의가야 현대백화점 무역센터점,4.2,19,서울특별시 강남구 삼성동 테헤란로 517 현대백화점 무역센터점 10층,02-3467-8692,설렁탕,서울 강남
745,장위동유성집(강남점),4.3,13,서울특별시 강남구 역삼동 670-3,02-566-2990,설렁탕,서울 강남
746,칠백식당-삼성직영점,4.1,240,서울특별시 강남구 봉은사로63길 7,02-3447-7005,설렁탕,서울 강남
747,종로빈대떡JBD,3.8,13,서울특별시 강남구 대치동 957-13번지 1층,02-552-3186,설렁탕,서울 강남
748,신촌설렁탕 대치점,3.9,84,서울특별시 강남구 대치4동 도곡로63길 13,050-71324-0159,설렁탕,서울 강남
749,한촌설렁탕신천점,3.7,168,서울특별시,02-413-3131,설렁탕,서울 강남
750,한촌설렁탕 성수뚝도점,3.7,186,서울특별시 성동구 성수동2가 339-1,02-461-9397,설렁탕,서울 강남
751,류경회관 (구 평양옥),3.9,370,서울특별시 강남구 논현로71길 18,02-568-5114,설렁탕,서울 강남
752,서울깍두기,3.5,29,서울특별시 서초구 반포동 162,02-537-3562,설렁탕,서울 강남
753,주희생태탕,4.1,76,서울특별시 서초구 양재동 276-9,02-529-9886,설렁탕,서울 강남
754,강남대가,4.0,20,서울특별시 서초구 서초대로73길 24,02-3481-5811,설렁탕,서울 강남
755,원조우리생태찌개,4.2,53,역삼동 699-28번지 강남구 서울특별시 KR,02-555-7980,설렁탕,서울 강남
756,민정식당,4.5,228,서울특별시 광진구 자양동 232-35,02-452-3574,설렁탕,서울 강남
757,걸신맛집,4.3,158,서울특별시 강남구 테헤란로6길 29,02-566-9285,설렁탕,서울 강남
758,참설농탕 서초점,3.7,494,서울특별시 서초구 효령로 424 대명빌딩 1층,02-3471-2488,설렁탕,서울 강남
759,한우만찬 강남점,4.1,193,KR 서울특별시 강남구 도산대로 176 대광빌딩 한우만찬 강남점 1층,02-547-9111,설렁탕,서울 강남
760,JVL 부대찌개,4.1,128,서울특별시 강남구 선릉로90길 72,02-543-8288,설렁탕,서울 강남
761,한촌설렁탕 건대입구역점,3.8,45,서울특별시 광진구 화양동 아차산로 241,02-465-5860,설렁탕,서울 강남
762,착한왕갈비탕,4.1,24,일원동 681-2번지 1층 강남구 서울특별시 KR,02-451-3916,설렁탕,서울 강남
763,부대찌개연,4.0,16,서울특별시 강남구 선릉로86길 34,02-555-0755,설렁탕,서울 강남
764,원당감자탕 명동2호점,3.9,805,서울특별시 중구 충무로1가 25-33,02-757-7612,감자탕,서울 명동
765,신동궁감자탕뼈숯불구이 을지로점,3.9,258,서울특별시 중구 을지로2가 명동9길 43,02-318-4222,감자탕,서울 명동
766,원당감자탕 충무로점,3.9,58,서울특별시 중구 저동2가 마른내로 14,02-2266-2522,감자탕,서울 명동
767,강가,4.4,31,서울특별시 중구 수표로 15,02-2266-6066,감자탕,서울 명동
768,일미집 을지로입구점,3.8,61,서울특별시 중구 을지로3길 22,02-6356-3300,감자탕,서울 명동
769,동원집,3.9,1639,서울특별시 중구 퇴계로27길 48,02-2265-1339,감자탕,서울 명동
770,이가감자탕30년명가&보쌈,3.2,10,관철동 19-11번지 종로구 서울특별시 KR,02-722-7892,감자탕,서울 명동
771,원당감자탕,3.5,257,서울특별시 중구 서소문로 129-1,02-752-1375,감자탕,서울 명동
772,동원집 본점,3.8,33,서울특별시 중구 을지로1길 46,02-777-3536,감자탕,서울 명동
773,이모네감자탕,4.0,32,당주동 19번지 1층 종로구 서울특별시 KR,02-733-7314,감자탕,서울 명동
774,미성옥,4.3,1018,서울특별시 중구 명동길 25-11,02-776-8929,감자탕,서울 명동
775,삼풍집,4.2,69,서울특별시 중구 충무로4가 127-13,02-2269-3405,감자탕,서울 명동
776,콩뼈숯뼈 감자탕,3.8,73,서울특별시 종로구 낙원동 삼일대로30길 6,02-763-0101,감자탕,서울 명동
777,인사동감자탕,3.8,102,서울특별시 종로구 인사동5길 20,02-733-7612,감자탕,서울 명동
778,24시 용산원조감자탕,3.7,452,서울특별시 용산구 서계동 219-4,02-797-1900,감자탕,서울 명동
779,일미집,4.2,1019,서울특별시 용산구 후암동 후암로 1-1,02-776-0670,감자탕,서울 명동
780,정림회관,3.7,106,서울특별시 중구 충무로2가 명동8가길 32,02-777-8088,감자탕,서울 명동
781,삼해집 종로점,4.0,973,서울특별시 종로구 수표로20길 16-15,02-2273-0266,감자탕,서울 명동
782,명동솥뚜껑,3.9,18,서울특별시 중구 명동7길 14-4,02-773-5076,감자탕,서울 명동
783,달래해장 종각점,3.8,17,서울특별시 종로구 우정국로2길 41,번호 없음,감자탕,서울 명동
784,삼해집,3.2,317,서울특별시 종로구 인사동 98,02-733-1460,감자탕,서울 명동
785,한시락,4.0,30,서울특별시 중구 을지로3길 25-6 1 층,02-3789-5554,감자탕,서울 명동
786,광화문 뚝감,4.2,1077,서울특별시 종로구 사직동 새문안로3길 21,02-722-5894,감자탕,서울 명동
787,성균관 감자탕,4.4,36,서울특별시 종로구 명륜3가 118-3,02-762-2107,감자탕,서울 명동
788,봉추찜닭(명동중앙우체국점),4.5,88,서울특별시 중구 충무로1가 25-8 서울특별시 중구 명동8나길 47,02-3789-9381,감자탕,서울 명동
789,방아다리 감자국,4.3,119,서울특별시 종로구 종로39길 50,02-747-8741,감자탕,서울 명동
790,조마루감자탕 신설점,4.1,502,서울특별시 종로구 숭인동 난계로29길 37,02-2238-4104,감자탕,서울 명동
791,황금목장 명동본점,4.3,470,서울특별시 중구 명동8나길 6,02-753-3536,감자탕,서울 명동
792,신라원삼계탕,4.1,76,서울특별시 중구 을지로2가 101-38,02-757-5446,감자탕,서울 명동
793,원당감자탕,4.1,78,중림동 128-15번지 1층 중구 서울특별시 KR,02-312-1018,감자탕,서울 명동
794,흥부가,4.2,161,서울특별시 종로구 수표로20길 22,02-2269-8110,감자탕,서울 명동
795,일미집(Ilmijib),4.1,54,서울특별시 용산구 후암동 194-3,02-776-0670,감자탕,서울 명동
796,무궁화,4.6,162,서울특별시 중구 을지로 30 롯데호텔 서울 Main Tower 38F,02-317-7061,감자탕,서울 명동
797,최부자보쌈,3.5,374,서울특별시 종로구 수표로20길 22,02-2272-4726,감자탕,서울 명동
798,옛날통인감자탕,4.2,121,서울특별시 종로구 통인동 92-3,02-735-7296,감자탕,서울 명동
799,조가네뼈해장국,4.1,76,인의동 15-2번지 쌍린빌딩 1층 종로구 서울특별시 KR,02-741-4000,감자탕,서울 명동
800,연안식당&고래감자탕 종로그랑서울점,3.7,236,서울특별시 종로구 종로 33,02-2158-7939,감자탕,서울 명동
801,뼈닥스감자탕,4.1,14,서울특별시 종로구 명륜4가 13-2,02-743-7689,감자탕,서울 명동
802,일품향,4.1,728,서울특별시 중구 명동2길 26,02-753-6928,감자탕,서울 명동
803,와뼈해장국감자탕,4.0,40,서울특별시 종로구 창신동 265,02-743-4286,감자탕,서울 명동
804,왕뼈감자탕,3.2,10,청파동3가 132-23번지 1층 미래빌딩 용산구 서울특별시 KR,02-712-7780,감자탕,서울 명동
805,이바돔감자탕 이태원역점,3.4,61,서울특별시 용산구 이태원로 176 2층,02-793-1600,감자탕,서울 명동
806,장수감자탕,4.2,251,서울특별시 성북구 도봉로3길 9-10,02-980-1003,감자탕,서울 명동
807,24시뼈다귀감자탕,4.1,895,서울특별시 용산구 한남동 대사관로 73,02-790-8309,감자탕,서울 명동
808,개미식당,4.4,64,서울특별시 종로구 명륜4가 대명길 35,02-745-6246,감자탕,서울 명동
809,원조 감자탕,3.8,133,서울특별시 서대문구 창천동 62-63,02-332-6400,감자탕,서울 명동
810,태조감자국,4.1,900,서울특별시 성북구 동선동 보문로34길 43,02-926-7008,감자탕,서울 명동
811,강원집감자탕닭갈비,3.8,36,서울특별시 종로구 종로46길 12,02-744-6519,감자탕,서울 명동
812,뚱이 감자탕,4.2,10,서울특별시 성동구 금호동3가 871-1,02-2232-5462,감자탕,서울 명동
